batch,network_type,group,round,pid,sid,status,award,vote,median_vote,tax_benefit,score
1,repr,101,1,0,1001,P,19,70,,,19.0
1,repr,101,1,1,1002,P,18,95,,,18.0
1,repr,101,1,2,1003,R,180,7,,,180.0
1,repr,101,1,3,1004,R,190,8,,,190.0
1,repr,101,1,4,1005,P,22,100,,,22.0
1,repr,101,1,5,1006,P,22,60,,,22.0
1,repr,101,1,6,1007,P,21,31,,,21.0
1,repr,101,1,7,1008,R,185,25,,,185.0
1,repr,101,1,8,1009,R,210,1,,,210.0
1,repr,101,1,9,1010,R,200,12,,,200.0
1,repr,101,1,10,1011,R,220,33,,,220.0
1,repr,101,1,11,1012,P,20,40,,,20.0
1,repr,101,1,12,1013,P,21,25,,,21.0
1,repr,101,1,13,1014,P,19,10,,,19.0
1,repr,101,1,14,1015,P,19,10,,,19.0
1,repr,101,1,15,1016,P,18,17,,,18.0
1,repr,101,1,16,1017,P,20,24,,,20.0
1,repr,101,1,17,1018,R,195,20,,,195.0
1,repr,101,1,18,1019,P,22,100,,,22.0
1,repr,101,1,19,1020,P,20,14,,,20.0
1,repr,101,1,20,1021,R,215,25,,,215.0
1,repr,101,1,21,1022,R,205,40,,,205.0
1,repr,101,1,22,1023,P,18,30,,,18.0
1,repr,101,1,23,1024,P,21,7,,,21.0
1,repr,101,2,0,1001,P,19,80,25.0,22.0,36.0
1,repr,101,2,1,1002,P,18,100,25.0,22.0,36.0
1,repr,101,2,2,1003,R,180,7,25.0,22.0,157.0
1,repr,101,2,3,1004,R,190,50,25.0,22.0,164.0
1,repr,101,2,6,1007,P,21,32,25.0,22.0,38.0
1,repr,101,2,8,1009,R,210,1,25.0,22.0,180.0
1,repr,101,2,9,1010,R,200,6,25.0,22.0,172.0
1,repr,101,2,10,1011,R,220,27,25.0,22.0,187.0
1,repr,101,2,12,1013,P,21,40,25.0,22.0,38.0
1,repr,101,2,13,1014,P,19,35,25.0,22.0,36.0
1,repr,101,2,14,1015,P,19,10,25.0,22.0,36.0
1,repr,101,2,15,1016,P,18,20,25.0,22.0,36.0
1,repr,101,2,18,1019,P,22,100,25.0,22.0,38.0
1,repr,101,2,19,1020,P,20,8,25.0,22.0,37.0
1,repr,101,2,20,1021,R,215,25,25.0,22.0,183.0
1,repr,101,2,22,1023,P,18,87,25.0,22.0,36.0
1,repr,101,3,0,1001,P,19,100,30.0,26.0,39.0
1,repr,101,3,1,1002,P,18,100,30.0,26.0,39.0
1,repr,101,3,2,1003,R,180,7,30.0,26.0,152.0
1,repr,101,3,3,1004,R,190,85,30.0,26.0,159.0
1,repr,101,3,8,1009,R,210,5,30.0,26.0,173.0
1,repr,101,3,9,1010,R,200,2,30.0,26.0,166.0
1,repr,101,3,10,1011,R,220,25,30.0,26.0,180.0
1,repr,101,3,11,1012,P,20,41,30.0,26.0,40.0
1,repr,101,3,13,1014,P,19,100,30.0,26.0,39.0
1,repr,101,3,14,1015,P,19,10,30.0,26.0,39.0
1,repr,101,3,18,1019,P,22,100,30.0,26.0,41.0
1,repr,101,3,19,1020,P,20,5,30.0,26.0,40.0
1,repr,101,3,20,1021,R,215,30,30.0,26.0,177.0
1,repr,107,1,0,1145,P,18,22,,,18.0
1,repr,107,1,1,1146,P,19,100,,,19.0
1,repr,107,1,2,1147,P,18,10,,,18.0
1,repr,107,1,3,1148,R,195,32,,,195.0
1,repr,107,1,4,1149,P,19,15,,,19.0
1,repr,107,1,5,1150,R,185,54,,,185.0
1,repr,107,1,6,1151,R,180,25,,,180.0
1,repr,107,1,7,1152,R,215,20,,,215.0
1,repr,107,1,8,1153,P,21,24,,,21.0
1,repr,107,1,9,1154,P,20,100,,,20.0
1,repr,107,1,10,1155,P,22,100,,,22.0
1,repr,107,1,11,1156,P,20,82,,,20.0
1,repr,107,1,12,1157,P,20,5,,,20.0
1,repr,107,1,13,1158,R,210,70,,,210.0
1,repr,107,1,14,1159,P,21,20,,,21.0
1,repr,107,1,15,1160,R,190,3,,,190.0
1,repr,107,1,16,1161,P,22,4,,,22.0
1,repr,107,1,17,1162,P,21,12,,,21.0
1,repr,107,1,18,1163,P,22,30,,,22.0
1,repr,107,1,19,1164,P,18,50,,,18.0
1,repr,107,1,20,1165,R,220,10,,,220.0
1,repr,107,1,21,1166,R,200,50,,,200.0
1,repr,107,1,22,1167,P,19,100,,,19.0
1,repr,107,1,23,1168,R,205,5,,,205.0
1,repr,107,2,0,1145,P,18,22,24.0,21.0,35.0
1,repr,107,2,2,1147,P,18,10,24.0,21.0,35.0
1,repr,107,2,3,1148,R,195,25,24.0,21.0,169.0
1,repr,107,2,4,1149,P,19,18,24.0,21.0,35.0
1,repr,107,2,5,1150,R,185,45,24.0,21.0,162.0
1,repr,107,2,6,1151,R,180,25,24.0,21.0,158.0
1,repr,107,2,7,1152,R,215,20,24.0,21.0,184.0
1,repr,107,2,8,1153,P,21,24,24.0,21.0,37.0
1,repr,107,2,9,1154,P,20,100,24.0,21.0,36.0
1,repr,107,2,10,1155,P,22,100,24.0,21.0,38.0
1,repr,107,2,11,1156,P,20,82,24.0,21.0,36.0
1,repr,107,2,12,1157,P,20,8,24.0,21.0,36.0
1,repr,107,2,14,1159,P,21,40,24.0,21.0,37.0
1,repr,107,2,15,1160,R,190,3,24.0,21.0,165.0
1,repr,107,2,17,1162,P,21,12,24.0,21.0,37.0
1,repr,107,2,18,1163,P,22,30,24.0,21.0,38.0
1,repr,107,2,19,1164,P,18,75,24.0,21.0,35.0
1,repr,107,2,20,1165,R,220,7,24.0,21.0,188.0
1,repr,107,2,21,1166,R,200,50,24.0,21.0,173.0
1,repr,107,2,22,1167,P,19,100,24.0,21.0,35.0
1,repr,107,2,23,1168,R,205,1,24.0,21.0,177.0
1,repr,107,3,0,1145,P,18,22,25.0,22.0,36.0
1,repr,107,3,2,1147,P,18,5,25.0,22.0,36.0
1,repr,107,3,3,1148,R,195,25,25.0,22.0,168.0
1,repr,107,3,4,1149,P,19,20,25.0,22.0,36.0
1,repr,107,3,5,1150,R,185,41,25.0,22.0,161.0
1,repr,107,3,6,1151,R,180,6,25.0,22.0,157.0
1,repr,107,3,7,1152,R,215,20,25.0,22.0,183.0
1,repr,107,3,8,1153,P,21,38,25.0,22.0,38.0
1,repr,107,3,9,1154,P,20,100,25.0,22.0,37.0
1,repr,107,3,10,1155,P,22,100,25.0,22.0,38.0
1,repr,107,3,11,1156,P,20,100,25.0,22.0,37.0
1,repr,107,3,12,1157,P,20,41,25.0,22.0,37.0
1,repr,107,3,14,1159,P,21,70,25.0,22.0,38.0
1,repr,107,3,15,1160,R,190,3,25.0,22.0,164.0
1,repr,107,3,17,1162,P,21,17,25.0,22.0,38.0
1,repr,107,3,18,1163,P,22,51,25.0,22.0,38.0
1,repr,107,3,19,1164,P,18,50,25.0,22.0,36.0
1,repr,107,3,20,1165,R,220,6,25.0,22.0,187.0
1,repr,107,3,21,1166,R,200,50,25.0,22.0,172.0
1,repr,107,3,22,1167,P,19,100,25.0,22.0,36.0
1,repr,107,3,23,1168,R,205,1,25.0,22.0,176.0
1,repr,113,1,0,1289,P,19,50,,,19.0
1,repr,113,1,1,1290,P,21,100,,,21.0
1,repr,113,1,2,1291,R,210,15,,,210.0
1,repr,113,1,3,1292,P,18,13,,,18.0
1,repr,113,1,4,1293,P,22,26,,,22.0
1,repr,113,1,5,1294,P,22,25,,,22.0
1,repr,113,1,6,1295,R,200,10,,,200.0
1,repr,113,1,7,1296,R,190,100,,,190.0
1,repr,113,1,8,1297,P,21,33,,,21.0
1,repr,113,1,9,1298,P,20,30,,,20.0
1,repr,113,1,10,1299,P,22,21,,,22.0
1,repr,113,1,11,1300,P,20,30,,,20.0
1,repr,113,1,12,1301,R,220,0,,,220.0
1,repr,113,1,13,1302,P,19,88,,,19.0
1,repr,113,1,14,1303,P,20,42,,,20.0
1,repr,113,1,15,1304,R,185,1,,,185.0
1,repr,113,1,16,1305,R,195,100,,,195.0
1,repr,113,1,17,1306,R,180,35,,,180.0
1,repr,113,1,18,1307,R,205,2,,,205.0
1,repr,113,1,19,1308,P,21,20,,,21.0
1,repr,113,1,20,1309,P,19,25,,,19.0
1,repr,113,1,21,1310,R,215,20,,,215.0
1,repr,113,1,22,1311,P,18,25,,,18.0
1,repr,113,1,23,1312,P,18,25,,,18.0
1,repr,113,2,0,1289,P,19,80,25.0,22.0,36.0
1,repr,113,2,1,1290,P,21,100,25.0,22.0,38.0
1,repr,113,2,3,1292,P,18,25,25.0,22.0,36.0
1,repr,113,2,5,1294,P,22,25,25.0,22.0,38.0
1,repr,113,2,6,1295,R,200,10,25.0,22.0,172.0
1,repr,113,2,8,1297,P,21,25,25.0,22.0,38.0
1,repr,113,2,10,1299,P,22,44,25.0,22.0,38.0
1,repr,113,2,11,1300,P,20,50,25.0,22.0,37.0
1,repr,113,2,12,1301,R,220,0,25.0,22.0,187.0
1,repr,113,2,14,1303,P,20,43,25.0,22.0,37.0
1,repr,113,2,15,1304,R,185,0,25.0,22.0,161.0
1,repr,113,2,16,1305,R,195,0,25.0,22.0,168.0
1,repr,113,2,17,1306,R,180,28,25.0,22.0,157.0
1,repr,113,2,18,1307,R,205,1,25.0,22.0,176.0
1,repr,113,2,19,1308,P,21,20,25.0,22.0,38.0
1,repr,113,2,21,1310,R,215,15,25.0,22.0,183.0
1,repr,113,2,22,1311,P,18,35,25.0,22.0,36.0
1,repr,113,2,23,1312,P,18,18,25.0,22.0,36.0
1,repr,113,3,0,1289,P,19,100,25.0,22.0,36.0
1,repr,113,3,1,1290,P,21,100,25.0,22.0,38.0
1,repr,113,3,2,1291,R,210,7,25.0,22.0,180.0
1,repr,113,3,4,1293,P,22,19,25.0,22.0,38.0
1,repr,113,3,5,1294,P,22,25,25.0,22.0,38.0
1,repr,113,3,6,1295,R,200,10,25.0,22.0,172.0
1,repr,113,3,8,1297,P,21,25,25.0,22.0,38.0
1,repr,113,3,10,1299,P,22,46,25.0,22.0,38.0
1,repr,113,3,11,1300,P,20,40,25.0,22.0,37.0
1,repr,113,3,12,1301,R,220,0,25.0,22.0,187.0
1,repr,113,3,14,1303,P,20,51,25.0,22.0,37.0
1,repr,113,3,15,1304,R,185,0,25.0,22.0,161.0
1,repr,113,3,16,1305,R,195,0,25.0,22.0,168.0
1,repr,113,3,17,1306,R,180,25,25.0,22.0,157.0
1,repr,113,3,18,1307,R,205,0,25.0,22.0,176.0
1,repr,113,3,19,1308,P,21,20,25.0,22.0,38.0
1,repr,113,3,20,1309,P,19,25,25.0,22.0,36.0
1,repr,113,3,21,1310,R,215,15,25.0,22.0,183.0
1,repr,113,3,22,1311,P,18,25,25.0,22.0,36.0
1,repr,113,3,23,1312,P,18,23,25.0,22.0,36.0
1,segr,102,1,0,1025,P,20,20,,,20.0
1,segr,102,1,1,1026,P,20,6,,,20.0
1,segr,102,1,2,1027,P,22,75,,,22.0
1,segr,102,1,3,1028,R,190,24,,,190.0
1,segr,102,1,4,1029,R,180,0,,,180.0
1,segr,102,1,5,1030,R,205,3,,,205.0
1,segr,102,1,6,1031,P,19,16,,,19.0
1,segr,102,1,7,1032,P,21,100,,,21.0
1,segr,102,1,8,1033,P,22,20,,,22.0
1,segr,102,1,9,1034,P,19,25,,,19.0
1,segr,102,1,10,1035,R,200,15,,,200.0
1,segr,102,1,11,1036,P,18,7,,,18.0
1,segr,102,1,12,1037,R,210,50,,,210.0
1,segr,102,1,13,1038,P,22,10,,,22.0
1,segr,102,1,14,1039,R,185,10,,,185.0
1,segr,102,1,15,1040,P,18,15,,,18.0
1,segr,102,1,16,1041,R,215,20,,,215.0
1,segr,102,1,17,1042,R,195,11,,,195.0
1,segr,102,1,18,1043,R,220,49,,,220.0
1,segr,102,1,19,1044,P,20,22,,,20.0
1,segr,102,1,20,1045,P,21,21,,,21.0
1,segr,102,1,21,1046,P,19,1,,,19.0
1,segr,102,1,22,1047,P,21,50,,,21.0
1,segr,102,1,23,1048,P,18,60,,,18.0
1,segr,102,2,0,1025,P,20,34,20.0,18.0,34.0
1,segr,102,2,1,1026,P,20,15,20.0,18.0,34.0
1,segr,102,2,2,1027,P,22,45,20.0,18.0,36.0
1,segr,102,2,3,1028,R,190,24,20.0,18.0,170.0
1,segr,102,2,4,1029,R,180,0,20.0,18.0,162.0
1,segr,102,2,5,1030,R,205,3,20.0,18.0,182.0
1,segr,102,2,6,1031,P,19,10,20.0,18.0,33.0
1,segr,102,2,7,1032,P,21,85,20.0,18.0,35.0
1,segr,102,2,8,1033,P,22,30,20.0,18.0,36.0
1,segr,102,2,9,1034,P,19,40,20.0,18.0,33.0
1,segr,102,2,10,1035,R,200,15,20.0,18.0,178.0
1,segr,102,2,11,1036,P,18,16,20.0,18.0,32.0
1,segr,102,2,12,1037,R,210,28,20.0,18.0,186.0
1,segr,102,2,13,1038,P,22,10,20.0,18.0,36.0
1,segr,102,2,14,1039,R,185,5,20.0,18.0,166.0
1,segr,102,2,15,1040,P,18,10,20.0,18.0,32.0
1,segr,102,2,16,1041,R,215,26,20.0,18.0,190.0
1,segr,102,2,17,1042,R,195,8,20.0,18.0,174.0
1,segr,102,2,19,1044,P,20,11,20.0,18.0,34.0
1,segr,102,2,20,1045,P,21,71,20.0,18.0,35.0
1,segr,102,2,21,1046,P,19,1,20.0,18.0,33.0
1,segr,102,2,22,1047,P,21,70,20.0,18.0,35.0
1,segr,102,2,23,1048,P,18,65,20.0,18.0,32.0
1,segr,102,3,0,1025,P,20,31,16.0,14.0,31.0
1,segr,102,3,1,1026,P,20,15,16.0,14.0,31.0
1,segr,102,3,2,1027,P,22,79,16.0,14.0,32.0
1,segr,102,3,3,1028,R,190,28,16.0,14.0,174.0
1,segr,102,3,4,1029,R,180,0,16.0,14.0,165.0
1,segr,102,3,5,1030,R,205,3,16.0,14.0,186.0
1,segr,102,3,6,1031,P,19,10,16.0,14.0,30.0
1,segr,102,3,7,1032,P,21,67,16.0,14.0,32.0
1,segr,102,3,8,1033,P,22,18,16.0,14.0,32.0
1,segr,102,3,9,1034,P,19,32,16.0,14.0,30.0
1,segr,102,3,10,1035,R,200,22,16.0,14.0,182.0
1,segr,102,3,11,1036,P,18,44,16.0,14.0,29.0
1,segr,102,3,12,1037,R,210,15,16.0,14.0,190.0
1,segr,102,3,13,1038,P,22,12,16.0,14.0,32.0
1,segr,102,3,14,1039,R,185,5,16.0,14.0,169.0
1,segr,102,3,15,1040,P,18,12,16.0,14.0,29.0
1,segr,102,3,16,1041,R,215,33,16.0,14.0,195.0
1,segr,102,3,17,1042,R,195,32,16.0,14.0,178.0
1,segr,102,3,19,1044,P,20,13,16.0,14.0,31.0
1,segr,102,3,20,1045,P,21,32,16.0,14.0,32.0
1,segr,102,3,21,1046,P,19,0,16.0,14.0,30.0
1,segr,102,3,22,1047,P,21,95,16.0,14.0,32.0
1,segr,102,3,23,1048,P,18,65,16.0,14.0,29.0
1,segr,108,1,0,1169,P,22,0,,,22.0
1,segr,108,1,1,1170,P,18,18,,,18.0
1,segr,108,1,2,1171,R,180,20,,,180.0
1,segr,108,1,3,1172,R,205,45,,,205.0
1,segr,108,1,4,1173,R,220,20,,,220.0
1,segr,108,1,5,1174,P,22,0,,,22.0
1,segr,108,1,6,1175,R,200,1,,,200.0
1,segr,108,1,7,1176,P,18,20,,,18.0
1,segr,108,1,8,1177,P,18,10,,,18.0
1,segr,108,1,9,1178,R,195,80,,,195.0
1,segr,108,1,10,1179,R,215,20,,,215.0
1,segr,108,1,11,1180,P,21,20,,,21.0
1,segr,108,1,12,1181,P,21,100,,,21.0
1,segr,108,1,13,1182,P,19,0,,,19.0
1,segr,108,1,14,1183,P,21,20,,,21.0
1,segr,108,1,15,1184,P,20,100,,,20.0
1,segr,108,1,16,1185,R,210,10,,,210.0
1,segr,108,1,17,1186,R,190,10,,,190.0
1,segr,108,1,18,1187,P,20,22,,,20.0
1,segr,108,1,19,1188,P,19,25,,,19.0
1,segr,108,1,20,1189,P,20,25,,,20.0
1,segr,108,1,21,1190,R,185,10,,,185.0
1,segr,108,1,22,1191,P,19,13,,,19.0
1,segr,108,1,23,1192,P,22,24,,,22.0
1,segr,108,2,0,1169,P,22,0,20.0,18.0,36.0
1,segr,108,2,1,1170,P,18,32,20.0,18.0,32.0
1,segr,108,2,3,1172,R,205,75,20.0,18.0,182.0
1,segr,108,2,4,1173,R,220,20,20.0,18.0,194.0
1,segr,108,2,5,1174,P,22,0,20.0,18.0,36.0
1,segr,108,2,6,1175,R,200,1,20.0,18.0,178.0
1,segr,108,2,7,1176,P,18,30,20.0,18.0,32.0
1,segr,108,2,8,1177,P,18,5,20.0,18.0,32.0
1,segr,108,2,9,1178,R,195,95,20.0,18.0,174.0
1,segr,108,2,10,1179,R,215,20,20.0,18.0,190.0
1,segr,108,2,12,1181,P,21,100,20.0,18.0,35.0
1,segr,108,2,13,1182,P,19,0,20.0,18.0,33.0
1,segr,108,2,15,1184,P,20,100,20.0,18.0,34.0
1,segr,108,2,16,1185,R,210,5,20.0,18.0,186.0
1,segr,108,2,17,1186,R,190,1,20.0,18.0,170.0
1,segr,108,2,18,1187,P,20,29,20.0,18.0,34.0
1,segr,108,2,19,1188,P,19,25,20.0,18.0,33.0
1,segr,108,2,20,1189,P,20,30,20.0,18.0,34.0
1,segr,108,2,21,1190,R,185,10,20.0,18.0,166.0
1,segr,108,2,23,1192,P,22,22,20.0,18.0,36.0
1,segr,108,3,0,1169,P,22,0,21.0,18.0,35.0
1,segr,108,3,2,1171,R,180,20,21.0,18.0,160.0
1,segr,108,3,3,1172,R,205,75,21.0,18.0,180.0
1,segr,108,3,4,1173,R,220,20,21.0,18.0,192.0
1,segr,108,3,5,1174,P,22,0,21.0,18.0,35.0
1,segr,108,3,6,1175,R,200,1,21.0,18.0,176.0
1,segr,108,3,7,1176,P,18,40,21.0,18.0,32.0
1,segr,108,3,8,1177,P,18,5,21.0,18.0,32.0
1,segr,108,3,9,1178,R,195,95,21.0,18.0,172.0
1,segr,108,3,10,1179,R,215,10,21.0,18.0,188.0
1,segr,108,3,12,1181,P,21,100,21.0,18.0,35.0
1,segr,108,3,13,1182,P,19,0,21.0,18.0,33.0
1,segr,108,3,14,1183,P,21,25,21.0,18.0,35.0
1,segr,108,3,15,1184,P,20,100,21.0,18.0,34.0
1,segr,108,3,16,1185,R,210,5,21.0,18.0,184.0
1,segr,108,3,17,1186,R,190,1,21.0,18.0,168.0
1,segr,108,3,18,1187,P,20,32,21.0,18.0,34.0
1,segr,108,3,19,1188,P,19,21,21.0,18.0,33.0
1,segr,108,3,20,1189,P,20,25,21.0,18.0,34.0
1,segr,108,3,21,1190,R,185,5,21.0,18.0,164.0
1,segr,108,3,22,1191,P,19,11,21.0,18.0,33.0
1,segr,108,3,23,1192,P,22,22,21.0,18.0,35.0
1,segr,114,1,0,1313,P,18,16,,,18.0
1,segr,114,1,1,1314,R,190,100,,,190.0
1,segr,114,1,2,1315,R,185,15,,,185.0
1,segr,114,1,3,1316,P,20,1,,,20.0
1,segr,114,1,4,1317,P,19,20,,,19.0
1,segr,114,1,5,1318,P,20,57,,,20.0
1,segr,114,1,6,1319,P,22,56,,,22.0
1,segr,114,1,7,1320,P,18,8,,,18.0
1,segr,114,1,8,1321,R,215,15,,,215.0
1,segr,114,1,9,1322,P,21,20,,,21.0
1,segr,114,1,10,1323,R,220,25,,,220.0
1,segr,114,1,11,1324,P,21,15,,,21.0
1,segr,114,1,12,1325,R,205,17,,,205.0
1,segr,114,1,13,1326,P,22,10,,,22.0
1,segr,114,1,14,1327,R,195,38,,,195.0
1,segr,114,1,15,1328,P,22,26,,,22.0
1,segr,114,1,16,1329,R,180,16,,,180.0
1,segr,114,1,17,1330,R,210,29,,,210.0
1,segr,114,1,18,1331,R,200,51,,,200.0
1,segr,114,1,19,1332,P,19,0,,,19.0
1,segr,114,1,20,1333,P,21,100,,,21.0
1,segr,114,1,21,1334,P,18,29,,,18.0
1,segr,114,1,22,1335,P,20,50,,,20.0
1,segr,114,1,23,1336,P,19,90,,,19.0
1,segr,114,2,1,1314,R,190,10,22.0,19.0,167.0
1,segr,114,2,3,1316,P,20,1,22.0,19.0,35.0
1,segr,114,2,5,1318,P,20,49,22.0,19.0,35.0
1,segr,114,2,6,1319,P,22,68,22.0,19.0,36.0
1,segr,114,2,7,1320,P,18,8,22.0,19.0,33.0
1,segr,114,2,9,1322,P,21,35,22.0,19.0,35.0
1,segr,114,2,10,1323,R,220,10,22.0,19.0,191.0
1,segr,114,2,11,1324,P,21,15,22.0,19.0,35.0
1,segr,114,2,12,1325,R,205,17,22.0,19.0,179.0
1,segr,114,2,13,1326,P,22,10,22.0,19.0,36.0
1,segr,114,2,15,1328,P,22,31,22.0,19.0,36.0
1,segr,114,2,16,1329,R,180,16,22.0,19.0,159.0
1,segr,114,2,19,1332,P,19,11,22.0,19.0,34.0
1,segr,114,2,20,1333,P,21,100,22.0,19.0,35.0
1,segr,114,2,21,1334,P,18,58,22.0,19.0,33.0
1,segr,114,2,22,1335,P,20,80,22.0,19.0,35.0
1,segr,114,2,23,1336,P,19,92,22.0,19.0,34.0
1,segr,114,3,1,1314,R,190,0,17.0,15.0,173.0
1,segr,114,3,3,1316,P,20,1,17.0,15.0,32.0
1,segr,114,3,5,1318,P,20,58,17.0,15.0,32.0
1,segr,114,3,6,1319,P,22,86,17.0,15.0,33.0
1,segr,114,3,8,1321,R,215,14,17.0,15.0,193.0
1,segr,114,3,9,1322,P,21,32,17.0,15.0,32.0
1,segr,114,3,10,1323,R,220,8,17.0,15.0,198.0
1,segr,114,3,12,1325,R,205,20,17.0,15.0,185.0
1,segr,114,3,13,1326,P,22,16,17.0,15.0,33.0
1,segr,114,3,15,1328,P,22,31,17.0,15.0,33.0
1,segr,114,3,16,1329,R,180,10,17.0,15.0,164.0
1,segr,114,3,19,1332,P,19,11,17.0,15.0,31.0
1,segr,114,3,20,1333,P,21,100,17.0,15.0,32.0
1,segr,114,3,21,1334,P,18,19,17.0,15.0,30.0
1,segr,114,3,22,1335,P,20,85,17.0,15.0,32.0
1,segr,114,3,23,1336,P,19,90,17.0,15.0,31.0
1,homo,106,1,0,1121,P,20,40,,,20.0
1,homo,106,1,1,1122,P,19,35,,,19.0
1,homo,106,1,2,1123,R,195,18,,,195.0
1,homo,106,1,3,1124,P,21,44,,,21.0
1,homo,106,1,4,1125,P,22,25,,,22.0
1,homo,106,1,5,1126,P,18,2,,,18.0
1,homo,106,1,6,1127,R,210,39,,,210.0
1,homo,106,1,7,1128,R,180,12,,,180.0
1,homo,106,1,8,1129,R,200,0,,,200.0
1,homo,106,1,9,1130,R,220,0,,,220.0
1,homo,106,1,10,1131,P,20,20,,,20.0
1,homo,106,1,11,1132,P,20,1,,,20.0
1,homo,106,1,12,1133,P,19,1,,,19.0
1,homo,106,1,13,1134,P,18,60,,,18.0
1,homo,106,1,14,1135,R,185,10,,,185.0
1,homo,106,1,15,1136,P,22,100,,,22.0
1,homo,106,1,16,1137,P,22,5,,,22.0
1,homo,106,1,17,1138,P,21,15,,,21.0
1,homo,106,1,18,1139,R,205,100,,,205.0
1,homo,106,1,19,1140,P,21,19,,,21.0
1,homo,106,1,20,1141,R,190,30,,,190.0
1,homo,106,1,21,1142,P,19,20,,,19.0
1,homo,106,1,22,1143,P,18,20,,,18.0
1,homo,106,1,23,1144,R,215,10,,,215.0
1,homo,106,2,0,1121,P,20,35,20.0,18.0,34.0
1,homo,106,2,1,1122,P,19,25,20.0,18.0,33.0
1,homo,106,2,3,1124,P,21,59,20.0,18.0,35.0
1,homo,106,2,4,1125,P,22,30,20.0,18.0,36.0
1,homo,106,2,5,1126,P,18,10,20.0,18.0,32.0
1,homo,106,2,6,1127,R,210,45,20.0,18.0,186.0
1,homo,106,2,8,1129,R,200,0,20.0,18.0,178.0
1,homo,106,2,9,1130,R,220,10,20.0,18.0,194.0
1,homo,106,2,10,1131,P,20,30,20.0,18.0,34.0
1,homo,106,2,11,1132,P,20,1,20.0,18.0,34.0
1,homo,106,2,12,1133,P,19,61,20.0,18.0,33.0
1,homo,106,2,13,1134,P,18,80,20.0,18.0,32.0
1,homo,106,2,14,1135,R,185,0,20.0,18.0,166.0
1,homo,106,2,15,1136,P,22,100,20.0,18.0,36.0
1,homo,106,2,16,1137,P,22,40,20.0,18.0,36.0
1,homo,106,2,17,1138,P,21,30,20.0,18.0,35.0
1,homo,106,2,18,1139,R,205,100,20.0,18.0,182.0
1,homo,106,2,20,1141,R,190,20,20.0,18.0,170.0
1,homo,106,2,21,1142,P,19,20,20.0,18.0,33.0
1,homo,106,2,22,1143,P,18,33,20.0,18.0,32.0
1,homo,106,2,23,1144,R,215,5,20.0,18.0,190.0
1,homo,106,3,0,1121,P,20,35,30.0,26.0,40.0
1,homo,106,3,1,1122,P,19,30,30.0,26.0,39.0
1,homo,106,3,4,1125,P,22,30,30.0,26.0,41.0
1,homo,106,3,5,1126,P,18,20,30.0,26.0,39.0
1,homo,106,3,6,1127,R,210,45,30.0,26.0,173.0
1,homo,106,3,7,1128,R,180,10,30.0,26.0,152.0
1,homo,106,3,8,1129,R,200,0,30.0,26.0,166.0
1,homo,106,3,9,1130,R,220,15,30.0,26.0,180.0
1,homo,106,3,10,1131,P,20,41,30.0,26.0,40.0
1,homo,106,3,11,1132,P,20,1,30.0,26.0,40.0
1,homo,106,3,12,1133,P,19,30,30.0,26.0,39.0
1,homo,106,3,13,1134,P,18,90,30.0,26.0,39.0
1,homo,106,3,14,1135,R,185,4,30.0,26.0,155.0
1,homo,106,3,15,1136,P,22,100,30.0,26.0,41.0
1,homo,106,3,16,1137,P,22,70,30.0,26.0,41.0
1,homo,106,3,17,1138,P,21,25,30.0,26.0,41.0
1,homo,106,3,18,1139,R,205,100,30.0,26.0,169.0
1,homo,106,3,20,1141,R,190,25,30.0,26.0,159.0
1,homo,106,3,21,1142,P,19,30,30.0,26.0,39.0
1,homo,106,3,22,1143,P,18,40,30.0,26.0,39.0
1,homo,106,3,23,1144,R,215,5,30.0,26.0,177.0
1,homo,112,1,0,1265,P,21,22,,,21.0
1,homo,112,1,1,1266,R,200,2,,,200.0
1,homo,112,1,2,1267,R,210,30,,,210.0
1,homo,112,1,3,1268,R,205,1,,,205.0
1,homo,112,1,4,1269,P,19,22,,,19.0
1,homo,112,1,5,1270,P,18,15,,,18.0
1,homo,112,1,6,1271,P,19,50,,,19.0
1,homo,112,1,7,1272,P,21,75,,,21.0
1,homo,112,1,8,1273,P,22,23,,,22.0
1,homo,112,1,9,1274,R,220,5,,,220.0
1,homo,112,1,10,1275,P,20,18,,,20.0
1,homo,112,1,12,1277,R,215,2,,,215.0
1,homo,112,1,13,1278,P,20,50,,,20.0
1,homo,112,1,14,1279,P,22,100,,,22.0
1,homo,112,1,15,1280,P,19,25,,,19.0
1,homo,112,1,16,1281,R,190,38,,,190.0
1,homo,112,1,17,1282,R,180,90,,,180.0
1,homo,112,1,18,1283,R,195,1,,,195.0
1,homo,112,1,19,1284,P,18,3,,,18.0
1,homo,112,1,20,1285,P,21,21,,,21.0
1,homo,112,1,21,1286,P,18,80,,,18.0
1,homo,112,1,22,1287,R,185,5,,,185.0
1,homo,112,1,23,1288,P,22,100,,,22.0
1,homo,112,2,0,1265,P,21,22,22.0,19.0,35.0
1,homo,112,2,1,1266,R,200,0,22.0,19.0,175.0
1,homo,112,2,2,1267,R,210,26,22.0,19.0,183.0
1,homo,112,2,3,1268,R,205,0,22.0,19.0,179.0
1,homo,112,2,4,1269,P,19,35,22.0,19.0,34.0
1,homo,112,2,5,1270,P,18,17,22.0,19.0,33.0
1,homo,112,2,6,1271,P,19,22,22.0,19.0,34.0
1,homo,112,2,7,1272,P,21,85,22.0,19.0,35.0
1,homo,112,2,8,1273,P,22,25,22.0,19.0,36.0
